,0
30750,0.39322504081772663
30751,0.247317706047236
30752,0.34580332855019064
30753,0.3399981143040033
30754,0.37565960357773953
30755,0.33418382652345074
30756,0.380390148979742
30757,0.39841976245408506
30758,0.35793427060388655
30759,0.33220571103090707
30760,0.24132950337108444
30761,0.33982693724510904
30762,0.29528906030669394
30763,0.38638690542096527
30764,0.38195373116091275
30765,0.2820936466893407
30766,0.30329192534736105
30767,0.30716137019984907
30768,0.38325497440588835
30769,0.33791196889381236
30770,0.3869464892498997
30771,0.39906842238492124
30772,0.34514038824288346
30773,0.360995158156764
30774,0.37123310167304047
30775,0.3387384608345958
30776,0.3141197120095936
30777,0.29314693366266426
30778,0.42390867022032724
30779,0.2972425552300741
30780,0.29775363501334395
30781,0.3082149145927925
30782,0.3755959537278271
30783,0.2609705218866592
30784,0.36177674504686314
30785,0.40137651692687654
30786,0.28548729774626813
30787,0.32646782147018377
30788,0.3789114558073771
30789,0.3204904599027648
30790,0.35985650465506186
30791,0.290712222811339
30792,0.3787776083507161
30793,0.3908550803535627
30794,0.37745728929598693
30795,0.38448255233022266
30796,0.2724379359588113
30797,0.25730918650268586
30798,0.19161473931818138
30799,0.3990045307902503
30800,0.24731914443309844
30801,0.30930501485530054
30802,0.467936443456777
30803,0.24632343195061981
30804,0.3425649365187157
30805,0.34278651070520527
30806,0.37215386423678903
30807,0.32959561065775067
30808,0.32712588268620885
30809,0.3900639248103864
30810,0.35737176429793377
30811,0.36908051361164146
30812,0.4043062770348269
30813,0.28756379634653334
30814,0.33419503769907755
30815,0.3267550107109623
30816,0.37551450925679675
30817,0.29479079140185216
30818,0.3730015373112707
30819,0.3963423476797587
30820,0.34647909215758715
30821,0.35745752256831076
30822,0.3956433235854
30823,0.29377168046064367
30824,0.36867665176154074
30825,0.45030162538253593
30826,0.34287611717693217
30827,0.4720878735844747
30828,0.23059362313547035
30829,0.4272565884775124
30830,0.35507750791597903
30831,0.36148214247090366
30832,0.46396171154844806
30833,0.42340661775019567
30834,0.4409641142869552
30835,0.35865076911476784
30836,0.35792260869249937
30837,0.41242540928832583
30838,0.3980965528308166
30839,0.1671426270142064
30840,0.46117225868258754
30841,0.3829864001307444
30842,0.4376062900499313
30843,0.46629373142612546
30844,0.34641734453506867
30845,0.49726881567937636
30846,0.4078085390838867
30847,0.4053860906574863
30848,0.30585084973640814
30849,0.4791725983039284
30850,0.46395518409386577
30851,0.3552526904871564
30852,0.4623332382897202
30853,0.3478910539089722
30854,0.3925300930607021
30855,0.37994718149723317
30856,0.3961439888103101
30857,0.4110997492717983
30858,0.3428925362276637
30859,0.31924037104755004
30860,0.3556910085438209
30861,0.402749890002624
30862,0.37167751935669274
30863,0.46052405389008677
30864,0.37944848068720644
30865,0.31121552555097604
30866,0.3243144706192219
30867,0.46668351810066555
30868,0.40310803711386417
30869,0.42601096143751976
30870,0.3914752415725817
30871,0.4378327869632601
30872,0.28267844184190427
30873,0.4291946889972079
30874,0.38369368059099623
30875,0.4111660571455311
30876,0.32550311627472434
30877,0.45717148580759814
30878,0.43252432988551526
30879,0.4082422833159435
30880,0.382220584329087
30881,0.3717599884649811
